Name,Url,Category
ONE.com IT,http://www.one.com,"Telco's & Services"
compramostucoche ES,http://www.compramostucoche.es,Retail & Shopping
Pixartprinting BE: Migrated 07/02/2018,http://www.pixartprinting.be,Retail & Shopping
Pixartprinting CH: Migrated 07/02/2018,http://www.pixartprinting.ch,Retail & Shopping
Boden AU: Migrated 07/12/2017,http://www.bodenclothing.com.au,Retail & Shopping
Boden FR,http://www.boden.fr,Retail & Shopping
Boden NL: Migrated 07/12/2017,http://www.boden.eu,Retail & Shopping
Gaslicht.com NL,http://www.gaslicht.nl,"Telco's & Services"
Victoria Milan ES,http://victoriamilan.es,"Telco's & Services"
Victoria Milan DE,http://www.victoriamilan.de,"Telco's & Services"
Victoria Milan FR,http://victoriamilan.fr,"Telco's & Services"
Vertbaudet ES,http://www.vertbaudet.es,Retail & Shopping
UGG DE: Migrated 17/10/2017,https://www.ugg.com,Retail & Shopping
tripz DE - migrated,http://www.tripz.de,Travel
HSN Store PT,http://www.hsnstore.pt,Retail & Shopping
Claudie Pierlot FR,http://fr.claudiepierlot.com,Retail & Shopping
bitiba.DE - migrated,http://www.bitiba.de,Retail & Shopping
Big Green Smile NL: Migrated 19/07/2017,http://www.biggreensmile.nl,Retail & Shopping
Big Green Smile DE: Migrated 19/07/2017,http://www.biggreensmile.de,Retail & Shopping
Big Green Smile FR,http://www.biggreensmile.fr,Retail & Shopping
Looking4Parking IT: migrated 26.09.2017,http://www.looking4.com,Travel
Looking4Parking FR: migrated,http://www.looking4.com,Travel
Looking4Parking DE: migrated 26.09.2017,http://www.looking4.com,Travel
Looking4Parking ES: migrated 26.09.2017,http://www.looking4parking.com,Travel
My Money Bank FR,http://credit.gemoneybank.fr,Finance & Insurance
Fornarina IT,http://www.fornarina.com,Retail & Shopping
La Stampa IT,http://www.lastampa.it,Retail & Shopping
Bulk Powders DE,https://www.bulkpowders.de,Retail & Shopping
Bulk Powders IT,https://www.bulkpowders.it,Retail & Shopping
IronMaxx DE - migrated,http://www.ironmaxx.de,Retail & Shopping
Mey DACH - migrated,http://www.mey.com,Retail & Shopping
Under Armour NL,https://www.underarmour.nl,Retail & Shopping
The Dungeons NL,http://www.thedungeons.com,Travel
SEA LIFE FI,http://www.visitsealife.com,Travel
SEA LIFE ES,http://www.visitsealife.com,Travel
SEA LIFE BE,http://www.visitsealife.com,Travel
Spotcap NL,http://www.spotcap.nl,Finance & Insurance
Clinique DE - migrated,http://www.clinique.de,Retail & Shopping
CLARISONIC ES - closed 09.03.2018,http://www.clarisonic.es,Retail & Shopping
calumetphoto DE - migrated,http://www.calumetphoto.de,Retail & Shopping
Vestiaire Collective DE: Migrated 06/11/2017,http://www.vestiairecollective.com,Retail & Shopping
Vestiaire Collective ES: Migrated 06/11/2017,http://www.vestiairecollective%20com,Retail & Shopping
Vestiaire Collective IT: Migrated 06/11/2017,http://www.vestiairecollective%20com,Retail & Shopping
Strellson BE: Migrated 08/08/2017,http://www.strellson.be,Retail & Shopping
Strellson FR: Migrated,http://www.strellson.fr,Retail & Shopping
Strellson NL: Migrated 08/08/2017,http://www.strellson.nl,Retail & Shopping
Dr_Pierre_Ricaud_FR - Migration on 29/08/2017,http://www.ricaud.com,Retail & Shopping
Tripadvisor NL: Migrated 08/11/2017,http://www.tripadvisor.nl,Travel
Madeleine FR - migration on 18/10/2016,http://www.madeleine.fr,Retail & Shopping
SmartBuyGlasses DE,http://www.smartbuyglasses.de,Retail & Shopping
SmartBuyGlasses CH,http://www.smartbuyglasses.ch,Retail & Shopping
Easy Lunettes FR,http://www.easylunettes.fr,Retail & Shopping
Gafas World ES,http://www.gafasworld.es,Retail & Shopping
SmartBuyGlasses NL,http://www.smartbuyglasses.nl,Retail & Shopping
SmartBuyGlasses IT,http://www.smartbuyglasses.it,Retail & Shopping
SmartBuyGlasses DK,http://www.smartbuyglasses.dk,Retail & Shopping
SmartBuyGlasses SE,http://www.smartbuyglasses.se,Retail & Shopping
SmartBuyGlasses BE,http://www.smartbuyglasses.be,Retail & Shopping
SmartBuyGlasses NO,http://www.smartbuyglasses.no,Retail & Shopping
Zavvi FR,http://fr.zavvi.com,Retail & Shopping
Gotogate ES: migrated 27.09.2017,http://www.gotogate.es,Travel
Gotogate FR: migrated,http://www.gotogate.fr,Travel
Gotogate IT: migrated 27.09.2017,http://www.gotogate.it,Travel
e-hoi CH - migrated,http://www.e-hoi.ch,Travel
mybod-e DE,http://www.mybod-e.de,"Telco's & Services"
Regalos ES - Migrated on the 20/9/17,http://www.regalos.es,Retail & Shopping
Bilderwelten DE - migrated,http://www.bilderwelten.de,Retail & Shopping
Tiqets Benelux: Migrated 09/08/2017,http://www.tiqets.com,Travel
La Redoute PL: Migrated 02/11/2017,http://www.laredoute.pl,Retail & Shopping
Clarins FR: Migrated,http://www.clarins.fr,Retail & Shopping
Clarins ES: Migrated 11/12/2017,http://www.clarins.es,Retail & Shopping
Bulk Powders FR,http://www.bulkpowders.fr,Retail & Shopping
Campanda DE - migrated,http://www.campanda.de,Travel
Strandkorb.co - migrated,http://www.strandkorb.co,Retail & Shopping
Unigro BE - migrated,http://www.unigro.be,Retail & Shopping
Musement DE,http://www.musement.com,Travel
Screwfix DE - migrated,http://www.screwfix.de,Retail & Shopping
Insider Store BR,http://insiderstore.com.br,Retail & Shopping
NATIVE ADS FR,http://quantum-advertising.com,Retail & Shopping
Tripadvisor PL: Migrated 08/11/2017,http://www.tripadvisor.pl,Travel
Tripadvisor RU: Migrated 08/11/2017,http://www.tripadvisor.ru,Travel
Tripadvisor SE: Migrated 08/11/2017,http://www.tripadvisor.se,Travel
Tripadvisor FI: Migrated 08/11/2017,http://www.tripadvisor.fi,Travel
Tripadvisor NO: Migrated 08/11/2017,http://www.tripadvisor.no,Travel
Tripadvisor DK: Migrated 08/11/2017,http://www.tripadvisor.dk,Travel
Lamp24 SE: Migrated 24/01/2018,http://lamp24.se,Retail & Shopping
Schwarzwolf DE,http://www.schwarzwolf-shop.de,Retail & Shopping
Bonita DE - migrated,http://www.bonita.de,Retail & Shopping
Sachaschuhe DE - migrated,http://www.sachaschuhe.de,Retail & Shopping
StubHub DE,http://www.stubhub.de,"Telco's & Services"
Beter Bed NL,http://www.beterbed.nl,Retail & Shopping
1-2-3-TV DE - migrated,http://www.1-2-3.tv,Retail & Shopping
meineSCHUFA DE - migrated,http://www.meineschufa.de,Finance & Insurance
Mister Spex NL - migrated,http://www.misterspex.nl,Retail & Shopping
Surfdome DE - migrated on the 21/09/17,http://www.surfdome.de,Retail & Shopping
Surfdome ES - migrated on the 21/09/17,http://www.surfdome.es,Retail & Shopping
Myprotein DK: Migrated 11/10/2017,http://www.myprotein.dk,Retail & Shopping
Myprotein PT: Migrated 11/10/2017,http://pt.myprotein.com,Retail & Shopping
Myprotein NL: Migrated 11/10/2017,http://nl.myprotein.com,Retail & Shopping
Myprotein PL: Migrated 11/10/2017,http://www.myprotein.pl,Retail & Shopping
Hotels.com BE: Migrated 19/09/2017,http://de.hotels.com,Travel
Hotels.com IT: Migrated 25/09/2017,http://it.hotels.com,Travel
Hotels.com SE: Migrated 25/10/2017,http://sv.hotels.com,Travel
Hoteles.com ES: Migrated 25/09/2017,http://es.hoteles.com,Travel
Hotels.com NL: Migrated 25/09/2017,http://nl.hotels.com,Travel
Hotels.com DK: Migrated 25/10/2017,http://da.hotels.com,Travel
Hotels.com FI: Migrated 25/10/2017,http://fi.hotels.com,Travel
Hotels.com NO: Migrated 25/10/2017,http://no.hotels.com,Travel
Hotels.com RU: Migrated 26/10/2017,http://ru.hotels.com,Travel
Hotels.com PL: Migrated 20/09/2017,http://pl.hotels.com,Travel
Stradivarius BE: Migrated 23/01/2018,http://www.stradivarius.com,Retail & Shopping
Stradivarius IT: Migrated 23/01/2018,http://www.stradivarius.com,Retail & Shopping
Hotels.com PT: Migrated 25/09/2017,http://pt.hoteis.com,Travel
Hotels.com Middle East: Migrated 21/02/2018,http://me.hotels.com,Travel
Kobo NL: migrated 10.10.2017,https://www.kobo.com,Retail & Shopping
Kobo IT: migrated 10.10.2017,https://www.kobo.com,Retail & Shopping
Walz Vital DE - migrated,http://www.walzvital.de,Retail & Shopping
Moderne Hausfrau DE - migrated,http://www.moderne-hausfrau.de,Retail & Shopping
Expedia FR - Migration on 02/02/2017,http://www.expedia.fr,Travel
Expedia.at: Migrated 19/10/2017,http://www.expedia.at,Travel
Expedia.be: Migrated 17/10/2017,http://www.expedia.be,Travel
Expedia.it: Migrated 17/10/2017,http://www.expedia.it,Travel
Expedia.es: Migrated 10/10/2017,http://www.expedia.es,Travel
Expedia.nl: Migrated 17/10/2017,http://www.expedia.nl,Travel
Expedia.se: Migrated 17/10/2017,http://www.expedia.se,Travel
Expedia.dk: Migrated 17/10/2017,http://www.expedia.dk,Travel
Expedia.no: Migrated 17/10/2017,http://www.expedia.no,Travel
Expedia.fi: Migrated 17/10/2017,http://www.expedia.fi,Travel
Woolovers DE: Migrated 07/02/2018,http://www.woolovers.de,Retail & Shopping
River Island DE,http://www.riverisland.de,Retail & Shopping
Müller das Schuhhaus DE - migrated,http://www.mueller-das-schuhhaus.de,Retail & Shopping
GearBest ES: Migrated 11/01/2018,http://gearbest.com,Retail & Shopping
wirkaufendeinauto AT - migrated on 04/04/2018,http://www.wirkaufendeinauto.at,Retail & Shopping
Lojas Colombo BR,http://www.colombo.com.br,Retail & Shopping
Audena DE - migrated,http://www.audena.de,Retail & Shopping
Holzconnection DE - migrated,http://www.holzconnection.de,Retail & Shopping
Puzzle DE - migrated,http://www.puzzle.de,Retail & Shopping
Tostadora - T-shirts IT,http://www.tostadora.it,Retail & Shopping
Credy ES,http://www.credy.es,Finance & Insurance
National Pen DE,http://www.penseurope.com,Retail & Shopping
National Pen IT,http://www.penseurope.com,Retail & Shopping
National Pen NL,http://www.penseurope.com,Retail & Shopping
Universal Pen FR,http://www.penseurope.com,Retail & Shopping
Surfdome FR,http://www.surfdome.fr,Retail & Shopping
CHI-NESISCH DE,http://www.chi-nesisch.de,"Telco's & Services"
Braboo DE - migrated,http://www.braboo.de,Retail & Shopping
Pati-Versand DE - migrated,http://www.pati-versand.de,Retail & Shopping
Under Armour BE,http://www.underarmour.eu,Retail & Shopping
Urlaubsbox DE,http://www.urlaubsbox.com,Travel
Entscheider Club CH - migrated,http://www.entscheiderclub.ch,"Telco's & Services"
Oscaro ES,http://www.oscaro.es,Retail & Shopping
Viator FR,http://www.viatorcom.fr,Travel
MeineLinse CH - migrated,http://www.meinelinse.ch,Retail & Shopping
Officept DE - migrated,http://www.officept.com,Retail & Shopping
Vegaoo DE,http://www.vegaoo.de,Retail & Shopping
Vegaoo IT,http://www.vegaoo.it,Retail & Shopping
Vegaoo NL,http://www.vegaoo.nl,Retail & Shopping
VegaooParty FR migration on 15/03/17,http://www.vegaooparty.com,Retail & Shopping
Deguise Toi FR migration on 22/03/17,http://www.deguisetoi.fr,Retail & Shopping
Euro Car Parts FR,http://www.eurocarparts.com,Retail & Shopping
boozt.com DE - migrated,http://www.boozt.com,Retail & Shopping
Scheurich DE - migrated,http://www.scheurich24.de,Retail & Shopping
SumUp CH - migrated,http://ch-de.sumup.com,Finance & Insurance
The protein works DE: migrated 03.10.2017,http://de.theproteinworks.com,Retail & Shopping
GASAG DE - migrated,http://www.gasag.de,"Telco's & Services"
GearBest DE: Migrated 11/01/2018,http://www.gearbest.com,Retail & Shopping
Alternate CH - migrated,http://www.alternate.ch,Retail & Shopping
Bata CH: Migrated 04/09/2017,http://www.bata.ch,Retail & Shopping
Geblitzt.de - migrated 08.08.2018,http://www.geblitzt.de,"Telco's & Services"
Weinfreunde DE - migrated,http://www.weinfreunde.de,Retail & Shopping
webgo_de - migrated,http://www.webgo24.de,"Telco's & Services"
Heine CH - migrated,http://www.heine.ch,Retail & Shopping
JD Sports ES: Migrated 04/09/2017,http://www.jdsports.es,Retail & Shopping
Bulk Powders NL,https://www.bulkpowders.nl,Retail & Shopping
Myprotein APAC: Migrated 07/02/2018,http://au.myprotein.com,Retail & Shopping
RV24 DE - migrated,http://www.rv24.de,Finance & Insurance
JD Sports DE: Migrated 04/09/2017,http://www.jdsports.de,Retail & Shopping
Hotels.com EE: Migrated 27/02/2018,http://www.hotels.com,Travel
Schrankwerk DE - migrated,http://www.schrankwerk.de,Retail & Shopping
Familotel DE - migrated,http://www.familotel.com,Travel
Mr Porter FR: Migrated,http://www.mrporter.com,Retail & Shopping
Zalando Lounge CH: Migrated 20/02/2018,http://www.zalando-lounge.ch,Retail & Shopping
Mein-Wohndesign24 DE - migrated,http://mein-wohndesign24.de,Retail & Shopping
LaFourchette CH,http://www.lafourchette.ch,"Telco's & Services"
Mr Porter BENELUX: Migrated 15/01/2017,http://www.mrporter.com,Retail & Shopping
Mr Porter DE: Migrated 15/01/2017,http://www.mrporter.com,Retail & Shopping
Mr Porter SCAN: Migrated 15/01/2017,http://www.mrporter.com,Retail & Shopping
NaturStrom DE - migrated,http://www.naturstrom.de,"Telco's & Services"
wildborn Hundefutter DE - migrated,http://www.wildborn.com,Retail & Shopping
ZOOLOGO DE - migrated,http://www.zoologo.de,Retail & Shopping
Marlies Dekkers NL: migrated 10.10.2017,http://eu.marliesdekkers.com,Retail & Shopping
Marlies Dekkers DE: migrated 10.10.2017,http://eu.marliesdekkers.com,Retail & Shopping
Marlies Dekkers FR: migrated,http://eu.marliesdekkers.com,Retail & Shopping
druckdichdrauf DE - migrated,http://www.druckdichdrauf.de,Retail & Shopping
D Franklin ES - Migrated 01.02.2018,http://www.dfranklincreation.com,Retail & Shopping
Rosefield DE: Migrated 03/08/2017,http://www.rosefieldwatches.com,Retail & Shopping
MiBiento DE,http://www.mibiento.de,Retail & Shopping
Hauptstadtkoffer DE - migrated,http://www.hauptstadtkoffer.de,Retail & Shopping
TicTacPhoto NL,http://www.tictacphoto.com,Retail & Shopping
Tractive DE - migrated,http://www.tractive.com,Retail & Shopping
Mehrwegbuch DE - migrated,http://www.mehrwegbuch.de,Retail & Shopping
GesundheitsManufaktur DACH,http://www.gesundheitsmanufaktur.de,Retail & Shopping
moebel.de - migrated,http://www.moebel.de,Retail & Shopping
Caliroots DE - migrated,http://www.caliroots.de,Retail & Shopping
Pull&Bear NL: Migrated 19/01/2018,http://www.pullandbear.com,Retail & Shopping
Pull&Bear DE: Migrated 19/01/2018,http://www.pullandbear.com,Retail & Shopping
Pull&Bear FR: Migrated,http://www.pullandbear.com,Retail & Shopping
JD Sports FR,http://www.jdsports.fr,Retail & Shopping
Merkur ES,http://www.merkurmagic.es,"Telco's & Services"
Look Fantastic DK: Migrated 17/10/2017,https://www.lookfantastic.dk,Retail & Shopping
TheFork PT,http://www.thefork.pt,"Telco's & Services"
HQ-Patronen DE - migrated,http://www.hq-patronen.de,Retail & Shopping
Lerros DE - migrated,http://www.lerros.com,Retail & Shopping
Boxerman DE - migrated,http://www.boxerman.de,Retail & Shopping
Look Fantastic SE: Migrated 17/10/2017,http://www.lookfantastic.se,Retail & Shopping
LifeFinance DE,http://www.lifefinance.de,Finance & Insurance
MarleySpoon DE - migrated,http://www.marleyspoon.de,Retail & Shopping
River Island SE,http://www.riverisland.com,Retail & Shopping
Urban Drinks DE - migrated,http://www.urban-drinks.de,Retail & Shopping
TheFork BE,http://www.lafourchette.be,"Telco's & Services"
TomTom AU,http://www.tomtom.com,Retail & Shopping
Decathlon FR,http://www.decathlon.fr,Retail & Shopping
eterna CH - migrated,https://www.eterna.de,Retail & Shopping
TomTom SE,http://www.tomtom.com,Retail & Shopping
Xucker DE - migrated,http://www.xucker.de,Retail & Shopping
Oxfam DE,http://oxfam.de,"Telco's & Services"
Zimano DE,http://www.zimano.de,Retail & Shopping
Tirendo DK: Migrated 03/11/2017,http://www.tirendo.dk,Retail & Shopping
Tirendo NO: Migrated 03/11/2017,http://www.tirendo.no,Retail & Shopping
Babor DE - migrated,http://www.babor.de,Retail & Shopping
flygermania.com CH - migrated,http://www.flygermania.com,Travel
Holi Concept DE - migrated,http://www.holifestival.com,Travel
LTUR - Nix wie weg - migrated,http://www.ltur.com,Travel
Sofortschutz DE - migrated 08.08.2018,http://sofortschutz.net,Finance & Insurance
Ray-Ban SE: Migrated 30/10/2017,http://www.ray-ban.com,Retail & Shopping
Made FR,http://www.made.com,Retail & Shopping
Made NL - BE - Migrated,http://www.made.com,Retail & Shopping
La Redoute CH: Migrated 02/11/2017,http://www.laredoute.ch,Retail & Shopping
smava Kreditpartnerprogramm DE - migrated,http://www.smava.de,Finance & Insurance
Origins DE - migrated,http://www.origins.de,Retail & Shopping
Wohnstation DE - migrated,http://www.wohnstation.de,Retail & Shopping
Look Fantastic NO: Migrated 17/10/2017,http://no.lookfantastic.com,Retail & Shopping
Dodax CH - migrated,http://www.dodax.ch,Retail & Shopping
Converse BE,http://www.converse.com,Retail & Shopping
Igogo ES: Migrated 27/10/2017,http://www.igogo.es,Retail & Shopping
getnow DE,http://www.getnow.de,Retail & Shopping
NORMA24 DE - migrated,http://www.norma24.de,Retail & Shopping
The protein works ES: migrated 03.10.2017,http://www.es.theproteinworks.com,Retail & Shopping
The protein works IT: migrated 03.10.2017,http://www.it.theproteinworks.com,Retail & Shopping
The protein works SE: migrated 03.10.2017,http://www.se.theproteinworks.com,Retail & Shopping
The protein works DK: migrated 03.10.2017,http://www.dk.theproteinworks.com,Retail & Shopping
HSN Store ES,http://www.hsnstore.com,Retail & Shopping
Etihad PT: Migrated 10/01/2018,http://www.etihad.com,Travel
JD Sports NL: Migrated 04/09/2017,http://www.jdsports.nl,Retail & Shopping
JD Sports IT: Migrated 04/09/2017,http://www.jdsports.it,Retail & Shopping
Badspiegel DE - migrated,http://www.badspiegel.org,Retail & Shopping
Home24 FR - migration on 28102016,http://www.home24.fr,Retail & Shopping
Home24 BE,http://www.home24.be,Retail & Shopping
Alpenclassics DE - migrated,http://www.alpenclassics.de,Retail & Shopping
Maxshopping NL-BE - migrated,http://www.maxshopping.nl,Retail & Shopping
allnatura DE-AT - migrated,http://www.allnatura.de,Retail & Shopping
Farfetch:Zanox:Affiliate:CPA:EU:ES,http://www.farfetch.com,Retail & Shopping
Sneapers EU,http://www.sneapers.com,Retail & Shopping
Tiqets DE: Migrated 09/08/2017,http://www.tiqets.com,Travel
Gearbest FR: Migrated,http://www.gearbest.com,Retail & Shopping
devolo DE - migrated,http://www.devolo.de,"Telco's & Services"
Abnehmen.de DE,http://www.abnehmen.de,Retail & Shopping
Clarins IT: Migrated 11/12/2017,http://www.clarins.it,Retail & Shopping
Koziol DE - migrated,http://www.koziol-shop.de,Retail & Shopping
Marina dOr ES,http://www.marinador.com,Travel
Rosefield FR: Migrated,http://www.rosefieldwatches.com,Retail & Shopping
Rosefield BE: Migrated 03/08/2017,http://www.rosefieldwatches.com,Retail & Shopping
Caudalie DE,http://de.caudalie.com,Retail & Shopping
Caudalie FR,http://fr.caudalie.com,Retail & Shopping
Voyance_Alice_FR - Closed,http://voyancealice.com,"Telco's & Services"
AL-KO DE - migrated,http://www.al-ko.com,Retail & Shopping
Claires FR,http://www.claires.com,Retail & Shopping
Max&Co DE,http://www.maxandco.com,Retail & Shopping
Max&Co IT,http://www.maxandco.com,Retail & Shopping
The Story Tailors ES: Migrated 23/02/2018,http://www.lamagiademinombre.com,Retail & Shopping
The Story Tailors DE: Migrated 23/02/2018,http://www.lamagiademinombre.com,Retail & Shopping
Microscooter DE_migrated,http://www.microscooter-shop.de,Retail & Shopping
Rosefield NL: Migrated 03/08/2017,http://www.rosefieldwatches.com,Retail & Shopping
WatchShop FR,http://www.watchshop.fr,Retail & Shopping
SportsShoes ES: migrated 04.10.2017,http://www.sportsshoes.com,Retail & Shopping
Sportsshoes DE: migrated 04.10.2017,http://www.sportsshoes.com,Retail & Shopping
Sportsshoes FR: migrated,http://www.sportsshoes.com,Retail & Shopping
Sportsshoes IT: migrated 04.10.2017,http://www.sportsshoes.com,Retail & Shopping
Ladbrokes BE: Migrated 02/08/2017,http://www.ladbrokes.be,"Telco's & Services"
Ladbrokes DE: Migrated 02/08/2017,http://www.ladbrokes.com,"Telco's & Services"
Wijkopenautos BE,http://www.wijkopenautos.be,Retail & Shopping
Office London DE - migrated,http://www.officelondon.de,Retail & Shopping
efarma IT,http://www.efarma.it,Retail & Shopping
Mi Affaire ES,http://www.miaffaire.com,"Telco's & Services"
TicketBar IT,http://ticketbar.eu,"Telco's & Services"
TicketBar BE,http://ticketbar.eu,"Telco's & Services"
TicketBar ES,http://ticketbar.eu,"Telco's & Services"
TicketBar DE,http://ticketbar.eu,"Telco's & Services"
TicketBar BR,http://ticketbar.eu,"Telco's & Services"
Golf und Günstig DE - migrated,http://www.golfundguenstig.de,Retail & Shopping
TicketBar NL,http://ticketbar.eu,"Telco's & Services"
TicketBar FR,http://ticketbar.eu,"Telco's & Services"
Made DE,http://www.made.com,Retail & Shopping
My Nametags NL,http://www.mynametags.nl,Retail & Shopping
Under Armour IT,https://www.underarmour.it,Retail & Shopping
Fun4You DE - migrated,http://www.fun4you.de,Retail & Shopping
The Body Shop ES,http://www.thebodyshop.com,Retail & Shopping
Perfumetrader DE - migrated,http://www.perfumetrader.de,Retail & Shopping
Lubera CH - migrated,http://www.lubera.com,Retail & Shopping
Lubera DE-AT - migrated,http://www.lubera.com,Retail & Shopping
Maje DE,http://de.maje.com,Retail & Shopping
Maje ES,http://es.maje.com,Retail & Shopping
Agoda Dach: Migrated 23/02/2018,http://www.agoda.com,Travel
Agoda FR,http://www.agoda.com,Travel
Agoda IT: Migrated 23/02/2018,http://www.agoda.com,Travel
Agoda ES: Migrated 23/02/2018,http://www.agoda.com,Travel
Agoda NL: Migrated 23/02/2018,http://www.agoda.com,Travel
Agoda FI: Migrated 23/02/2018,http://www.agoda.com,Travel
Agoda NO: Migrated 23/02/2018,http://www.agoda.com,Travel
Agoda PL: Migrated 23/02/2018,http://www.agoda.com,Travel
Agoda AU: Migrated 23/02/2018,http://www.agoda.com,Travel
Agoda RU: Migrated 23/02/2018,http://www.agoda.com,Travel
Gocco ES,http://www.gocco.es,Retail & Shopping
Giglio RU: Migrated 15/02/2018,http://www.giglio.com,Retail & Shopping
deinPhone DE - migrated,http://www.deinphone.de,"Telco's & Services"
Publicitas AG,http://www.publicitas.ch,"Telco's & Services"
CashConverters ES,http://webshop.cashconverters.es,Retail & Shopping
allnatura CH - migrated,http://www.allnatura.ch,Retail & Shopping
Giglio ES: Migrated 15/02/2018,http://www.giglio.com,Retail & Shopping
Etikol FR,https://www.etikol.com,Retail & Shopping
My Nametags BE,http://www.mynametags.be,Retail & Shopping
My Nametags IT,http://www.mynametags.it,Retail & Shopping
ASICS IT,http://www.asics.com,Retail & Shopping
ASICS FR,http://www.asics.com,Retail & Shopping
ASICS ES,http://www.asics.com,Retail & Shopping
ASICS NL,http://www.asics.com,Retail & Shopping
ASICS DE,http://www.asics.com,Retail & Shopping
ASICS IT Clearance,http://www.clearance.asics.com,Retail & Shopping
ASICS DE Clearance,http://www.clearance.asics.com,Retail & Shopping
ASICS ES Clearance,http://www.clearance.asics.com,Retail & Shopping
ASICS FR Clearance,http://www.clearance.asics.com,Retail & Shopping
ASICS NL Clearance,http://www.clearance.asics.com,Retail & Shopping
ONeill FR,http://www.oneill.com,Retail & Shopping
ONeill NL: Migrated 31/08/2017,http://www.oneill.com,Retail & Shopping
ONeill DE: Migrated 31/08/2017,http://www.oneill,Retail & Shopping
ONeill EU: Migrated 11/01/2018,http://www.oneill.com,Retail & Shopping
Studienreisen DE - migrated,http://www.studienreisen.de,Travel
Pixartprinting NL: Migrated 07/02/2018,http://www.pixartprinting.nl,Retail & Shopping
ESL FR: migrated,http://www.esl.fr,"Telco's & Services"
BricoBravo IT,http://www.bricobravo.com,Retail & Shopping
Betfair ES,http://www.betfair.es,"Telco's & Services"
AsianFoodLovers DE,http://www.asianfoodlovers.de,Retail & Shopping
ESL IT: migrated 12.09.2017,http://www.esl.it,"Telco's & Services"
HelloFresh CH: Migrated 01/12/2017,http://www.hellofresh.ch,Retail & Shopping
SV SparkassenVersicherung DE,http://www.sparkassenversicherung.de,Finance & Insurance
Under Armour ES,https://www.underarmour.es,Retail & Shopping
Rentalcars.com NL,http://www.rentalcars.com,Travel
Rentalcars.com IT,http://www.rentalcars.com,Travel
Rentalcars.com FR,http://www.rentalcars.com,Travel
Rentalcars.com DE,http://www.rentalcars.com,Travel
Rentalcars.com BE,http://www.rentalcars.com,Travel
Parfumsale CH - migrated,http://www.parfumsale.ch,Retail & Shopping
Hypotheek24 NL,http://www.hypotheek24.nl,Finance & Insurance
Syntrox DE,http://www.syntrox.de,Retail & Shopping
Modyf DE - migrated,http://www.modyf.de,Retail & Shopping
BBF24 DE - migrated,http://privat.bbf24.de,Retail & Shopping
We-are.travel DE/AT - migrated,http://www.we-are.travel,Travel
ELV AT - migrated,http://www.elv.at,Retail & Shopping
ELV CH - migrated,http://www.elv.ch,Retail & Shopping
VIP Pictures DE,http://www.vip-pictures.com,Retail & Shopping
Brussels Airlines SE: Migrated 25/07/2017,http://www.brusselsairlines.com,Travel
Brussels Airlines PL,http://www.brusselsairlines.com,Travel
Brussels Airlines RU,http://www.brusselsairlines.com,Travel
Brussels Airlines BE: Migrated 25/07/2017,http://www.brusselsairlines.be,Travel
Tiqets FR,http://www.tiqets.com,Travel
Brussels Airlines NO: Migrated 25/07/2017,http://www.brusselsairlines.no,Travel
Emirates DK: Migrated 15/12/2017,http://www.emirates.com,Travel
Emirates ES: Migrated 15/12/2017,http://www.emirates.com,Travel
Emirates NL: Migrated 15/12/2017,http://www.emirates.com,Travel
Emirates BE: Migrated 15/12/2017,http://www.emirates.com,Travel
Emirates PT: Migrated 15/12/2017,http://www.emirates.com,Travel
Emirates NO: Migrated 15/12/2017,http://www.emirates.com,Travel
Emirates FI: Migrated 15/12/2017,http://www.emirates.com,Travel
Pull&Bear ES: Migrated 19/01/2018,http://www.pullandbear.com,Retail & Shopping
Emirates PL: Migrated 15/12/2017,http://www.emirates.com,Travel
Emirates RU: Migrated 15/12/2017,http://www.emirates.com,Travel
Emirates SE: Migrated 29/11/2017,http://www.emirates.com,Travel
lootchest DE - migrated,http://www.lootchest.de,Retail & Shopping
Envie de Fraise ES: migrated 25.09.2017,http://www.miropapremama.es,Retail & Shopping
Envie de Fraise IT: migrated 25.09.2017,http://www.miropapremama.it,Retail & Shopping
Gearbest IT: Migrated 11/01/2018,http://gearbest.com,Retail & Shopping
Everbuying DE: Migrated 04/09/2017,http://www.everbuying.net,Retail & Shopping
TUI Camper DE - migrated,http://www.tuicamper.com,Travel
LTUR CH - migrated,http://www.ltur.com,Travel
LTUR AT - migrated,http://www.ltur.com,Travel
GANT NL,http://www.nl.gant.com,Retail & Shopping
e-kolumbus DE - migrated,http://www.e-kolumbus.de,Travel
tourist-online.de DE - migrated,http://www.tourist-online.de,Travel
Lampara ES: Migrated 24/01/2018,http://www.lampara.es,Retail & Shopping
NORMA Reisen DE,http://www.norma-reisen.de,Travel
Biomenta DE - migrated,http://www.biomenta.de,Retail & Shopping
SEETOURS - migrated,http://www.seetours.de,Travel
Look Fantastic PT: Migrated 17/10/2017,http://www.lookfantastic.pt,Retail & Shopping
La Redoute DE AT: Migrated 02/11/2017,http://www.laredoute.de,Retail & Shopping
Duloren BR,http://www.duloren.com.br,Retail & Shopping
Marley Spoon AT - migrated,http://marleyspoon.at,Retail & Shopping
Lava DE - migrated,http://www.la-va.com,Retail & Shopping
Venize DE - migrated,http://www.sexshop-venize.de,Retail & Shopping
Suop ES,http://www.suop.es,"Telco's & Services"
Bulk Powders ES,https://www.bulkpowders.es,Retail & Shopping
the roomers CH,http://www.theroomers.com,Retail & Shopping
Converse ES,http://www.converse.com,Retail & Shopping
