"advertiserId","programName","conversionRate","confirmationRate","approvalTime","epc","confirmationTime","joinDate","paymentStatus","adRank","feedEnabled","parentSectors","subSectors","clickMin","clickMax","leadMin","leadMax","saleMin","saleMax","salePercentageMin","salePercentageMax"
"18857","Herthashop DE - migrated","0","100 / 0","0","0.00","0","2017-10-05 00:00:00",,"0","yes","Retail & Shopping","Sportswear","","","","","","","7","7"
"16952","eDreams NL: Migrated 15/01/2018","0","0 / 0","0","0.00","0","2015-08-04 00:00:00",,"0","no","Travel","Airlines","","","","","","17","0","3"
"16953","eDreams AU: Migrated 15/01/2018","0","0 / 0","0","0.00","0","2017-02-02 00:00:00",,"0","no","Travel","Airlines","","","","","","","1","2.5"
"18860","Crucial DE - migrated","0","0 / 0","60","0.00","0","2017-02-08 00:00:00",,"0","yes","Retail & Shopping","Computers","","","","","","","3","3"
"19097","Wayfair DE - migrated","0","99.5 / 0","0","0.00","0","2017-04-06 00:00:00",,"0","yes","Retail & Shopping","Furniture & Soft Furnishings","","","","","","","3","6"
"18656","BudgetAir IT: Migrated 29/01/2018","0","0 / 0","0","0.00","0","2016-12-02 00:00:00",,"0","no","Travel","Airlines","","","","","5","12","0","0"
"18867","Aosom DE - migrated","0","48.6 / 0","59","0.00","0","2017-03-02 00:00:00",,"0","yes","Retail & Shopping","Home & Garden","","","","","","","8","8"
"19130","Onepiece DE: Migrated 03/08/2017","0","0 / 0","0","0.00","0","2017-05-05 00:00:00",,"0","yes","Retail & Shopping","Childrenswear|Clothing|Clothing Accessories|Lingerie|Menswear|Womenswear","","","","","","","5","7"
"18876","Koffer-Umlandt DE - migrated","0","100 / 0","0","0.00","0","2017-05-03 00:00:00",,"0","no","Retail & Shopping","Clothing Accessories","","","","","","","8","8"
"18881","markenbaumarkt24 DE - migrated","0","95.4 / 0","0","0.00","0","2017-01-30 00:00:00",,"0","yes","Retail & Shopping","DIY","","","","","","","5","5"
"18882","Apfelkistendirekt DE - migrated","0","0 / 0","0","0.00","0","2017-01-23 00:00:00",,"0","no","Retail & Shopping","Home & Garden","","","","","","","8","11"
"18883","Fineway DE - migrated","0","0 / 0","0","0.00","0","2017-02-23 00:00:00",,"0","no","Travel","Lead Gen","","","1.5","1.5","","","0","0"
"18871","Lucera ES - Migrated 01.04.2018","0","0 / 0","0","0.00","0","2017-01-04 00:00:00",,"0","no","Telco's & Services","Lead Gen|Utilities","","","1","1","15","15","0","0"
"18889","Lebara ES","0","0 / 0","0","0.00","0","2017-01-26 00:00:00",,"0","no","Telco's & Services","Mobile Contract","","","1.5","3","3","3","0","0"
"18559","Informatique NL - migrated","0","0 / 0","0","0.00","0","2016-09-09 00:00:00",,"0","no","Retail & Shopping","Audio Visual|Computers|Department Stores|Electronic Accessories|Electronic Superstore|Gadgets|Music & DVD|PC & Video Games|Photography|Photos & Print Services","","","","","","","2","2"
"18892","Cocopanda DE - migrated","0","0 / 0","0","0.00","0","2017-01-23 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","","","5","12"
"18899","GYMJUNKY DE - migrated","0","43.5 / 0","0","0.00","0","2017-01-09 00:00:00",,"0","yes","Retail & Shopping","Sportswear","","","","","","","5","7"
"18907","A-ROSA Flussschiff GmbH - migrated","0","92.4 / 0","0","0.00","0","2017-03-06 00:00:00",,"0","no","Travel","Cruises/Ferries","","","","","","","8","8"
"18922","Deutsche Glasfaser DE - migrated","0","100 / 0","0","0.00","0","2017-05-03 00:00:00",,"0","no","Telco's & Services","Digital TV & Video-on-Demand|Internet Service Provider","","","","","10","40","0","0"
"18885","Converse FR","0","0 / 0","0","0.00","0","2016-01-12 00:00:00",,"0","no","Retail & Shopping","Clothing|Shoes","","","","","","","7","7"
"18931","AUTO BILD DE - migrated","0","100 / 0","0","0.00","0","2017-03-22 00:00:00",,"0","no","Telco's & Services","Lead Gen","","","","","12","12","0","0"
"18932","Computer BILD DE - migrated","0","0 / 0","0","0.00","0","2017-03-22 00:00:00",,"0","no","Telco's & Services","Lead Gen","","","","","3","15","0","0"
"18911","Sennheiser DE - migrated","0","0 / 0","0","0.00","0","2017-03-13 00:00:00",,"0","yes","Retail & Shopping","Electronic Accessories|Electronic Superstore","","","","","","","7","7"
"18893","Vegaoo ES","0","0 / 0","0","0.00","0","2017-01-16 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories","","","","","","","10","10"
"18759","Rosetta Stone IT","0","0 / 0","0","0.00","0","2017-01-30 00:00:00",,"0","no","Telco's & Services","Education Training & Recruitment","","","","","","","10","10"
"18950","LeysiefferKaffee DE - migrated","0","100 / 0","0","0.00","0","2017-03-13 00:00:00",,"0","no","Retail & Shopping","Department Stores","","","","","","","10","20"
"18974","RedZilla DE - migrated","0","100 / 0","0","0.01","0","2017-03-13 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","","","5","5"
"18977","Perfumetrader AT - migrated","0","0 / 0","0","0.00","0","2017-03-27 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","","","6","10"
"18984","Die moderne Hausfrau CH - migrated","0","100 / 0","0","0.00","364","2017-12-12 00:00:00",,"0","no","Retail & Shopping","Department Stores|Health & Beauty","","","","","","","4","8"
"18987","Perfumetrader CH","0","100 / 0","0","0.00","0","2017-03-27 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","","","6","10"
"18969","Modanisa DE","0","0 / 0","0","0.00","0","2017-02-20 00:00:00",,"0","yes","Retail & Shopping","Womenswear","","","","","","","10","10"
"18978","ASS.PE.R.R IT","0","100 / 0","0","0.00","244","2017-01-25 00:00:00",,"0","yes","Retail & Shopping","FMCG","","","","","","","8.5","10"
"19001","SCDKey DE - migrated","0","38.5 / 0","0","0.00","0","2017-03-27 00:00:00",,"0","yes","Retail & Shopping","Computers","","","","","","","8","8"
"19006","Schuhe24 DE migrated 30.01.2018","0","0 / 0","0","0.00","0","2017-05-30 00:00:00",,"0","no","Retail & Shopping","Shoes","","","","","","","6","12"
"19018","Vitavitee DE - migrated","0","0 / 0","0","0.00","0","2017-03-06 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","","","10","12"
"19028","Abracar DE - migrated","0","0 / 0","0","0.00","0","2017-03-15 00:00:00",,"0","no","Retail & Shopping","Automotive|Lead Gen","","","0.5","2","","","0","0"
"19031","Jacques Lemans DE - migrated","0","73.1 / 0","0","0.00","0","2017-02-27 00:00:00",,"0","yes","Retail & Shopping","Jewellery","","","","","","","10","10"
"18162","Momondo AU: Closed 18.06.2018","0","100 / 0","0","0.00","0","2016-06-07 00:00:00",,"0","no","Travel","Airlines","","","","","","","75","75"
"18164","Momondo DE: Closed 18.06.2018","0","0 / 0","0","0.00","341","2016-06-07 00:00:00",,"0","no","Travel","Airlines","","","","","","","75","75"
"18166","Momondo DK: Closed 18.06.2018","0","100 / 0","0","0.00","0","2016-06-07 00:00:00",,"0","no","Travel","Airlines","","","","","","","65","65"
"18168","Momondo ES: Closed 18.06.2018","0","100 / 0","0","0.00","0","2016-06-07 00:00:00",,"0","no","Travel","Airlines","","","","","","","75","75"
"18443","Momondo BE: Closed 18.06.2018","0","100 / 0","0","0.00","0","2017-02-07 00:00:00",,"0","no","Travel","Airlines","","","","","","","65","65"
"18444","Momondo IT: Closed 18.06.2018","0","100 / 0","0","0.00","0","2016-08-08 00:00:00",,"0","no","Travel","Airlines","","","","","","","65","100"
"19131","Onepiece NO: Migrated 03/08/2017","0","0 / 0","0","0.00","0","2017-05-05 00:00:00",,"0","yes","Retail & Shopping","Childrenswear|Clothing|Clothing Accessories|Lingerie|Menswear|Womenswear|Baby & Toddler","","","","","","","4","7"
"18159","Momondo PT: Closed 18.06.2018","0","100 / 0","0","0.00","0","2016-06-07 00:00:00",,"0","no","Travel","Airlines","","","","","","","65","65"
"18173","Momondo NL: Closed 18.06.2018","0","100 / 0","0","0.00","0","2016-06-07 00:00:00",,"0","no","Travel","Airlines","","","","","","","75","75"
"18174","Momondo NO: Closed 18.06.2018","0","100 / 0","0","0.00","0","2016-06-07 00:00:00",,"0","no","Travel","Airlines","","","","","","","65","65"
"18177","Momondo RU: Closed 18.06.2018","0","100 / 0","0","0.00","0","2016-06-07 00:00:00",,"0","no","Travel","Airlines","","","","","","","65","65"
"18178","Momondo SE: Closed 18.06.2018","0","100 / 0","0","0.00","0","2016-06-07 00:00:00",,"0","no","Travel","Airlines","","","","","","","75","75"
"19034","Die moderne Hausfrau AT - migrated","0","0 / 0","0","0.00","0","2017-12-12 00:00:00",,"0","no","Retail & Shopping","Department Stores|Health & Beauty","","","","","","","4","8"
"19121","Lampade IT: Migrated 24/01/2018","0","0 / 0","0","0.00","0","2017-06-26 00:00:00",,"0","yes","Retail & Shopping","Home & Garden","","","","","","","5","8"
"19055","Lizengo DE - migrated","0","53.8 / 0","0","0.00","0","2017-07-04 00:00:00",,"0","yes","Telco's & Services","Software Downloads","","","","","","","1.5","12"
"18975","Exante Diet IT: Migrated 19/10/2017","0","0 / 0","0","0.00","0","2017-02-14 00:00:00",,"0","no","Retail & Shopping","Health & Beauty","","","","","","","10","10"
"19088","Mister Spex CH - migrated","0","0 / 0","0","0.00","0","2017-03-29 00:00:00",,"0","yes","Retail & Shopping","Clothing Accessories","","","","","","","10","12"
"18996","MrJet SE","0","100 / 0","451","0.00","0","2017-03-07 00:00:00",,"0","no","Travel","Travel Agencies","","","","","","","1.4","9"
"18997","ebookers FI","0","92.6 / 0","356","0.00","356","2017-03-07 00:00:00",,"0","yes","Travel","Travel Agencies","","","","","","","1.4","9"
"19061","Bringmeister DE - migrated","0","0 / 0","0","0.00","0","2017-03-30 00:00:00",,"0","no","Retail & Shopping","FMCG","","","","","1","14","0","0"
"19068","Waynabox ES","0","100 / 0","0","0.00","0","2017-03-21 00:00:00",,"0","no","Travel","Hotels & Accommodation|Local Holidays|Tourism & Attractions","","","","","12","12","0","0"
"19069","Different Roads ES","0","43 / 0","0","0.00","0","2017-03-13 00:00:00",,"0","no","Travel","Hotels & Accommodation|Local Holidays|Tourism & Attractions","","","","","60","70","0","0"
"19073","Super Perfumerias ES","0","100 / 0","0","0.00","0","2017-03-15 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","","","8","8"
"19095","TUI Cars DE - migrated","0","100 / 0","0","0.00","0","2017-05-18 00:00:00",,"0","no","Travel","Car Rental","","","","","","","8","8"
"18693","Idealo AT: Migrated 08/11/2017","0","0 / 0","0","0.00","0","2017-02-27 00:00:00",,"0","yes","Retail & Shopping","","","","","","0.11","0.11","0","0"
"19093","Puckdaddy DE - migrated","0","0 / 0","0","0.00","0","2017-03-28 00:00:00",,"0","no","Retail & Shopping","Furniture & Soft Furnishings","","","","","","","5","12"
"19102","Magita DE - migrated","0","100 / 0","0","0.00","0","2017-05-03 00:00:00",,"0","yes","Retail & Shopping","Childrenswear|Furniture & Soft Furnishings","","","","","","","10","15"
"19103","XTiP Sportwetten DE - migrated","0","0 / 0","0","0.00","0","2017-07-17 00:00:00",,"0","no","Telco's & Services","Gambling & Competitions","","","45","60","","","0","0"
"19109","simlystore DE - migrated","0","99.2 / 0","0","0.00","0","2017-04-11 00:00:00",,"0","no","Telco's & Services","Mobile Contract","","","","","","","10","10"
"19114","Rentfox DE - migrated","0","100 / 0","0","0.00","0","2017-05-29 00:00:00",,"0","no","Travel","Car Rental","","","","","","","10","12"
"19008","Mediawavestore IT","0","100 / 0","0","0.00","0","2017-03-14 00:00:00",,"0","yes","Retail & Shopping","Electronic Accessories|Gadgets|Office Supplies","","","","","","","7","7"
"19151","Kochhaus DE - migrated","0","100 / 0","0","0.00","0","2017-05-22 00:00:00",,"0","no","Retail & Shopping","FMCG","","","","","","","7","40"
"18961","North Sails IT: Migrated 25/10/2017","0","0 / 0","0","0.00","0","2017-01-09 00:00:00",,"0","yes","Retail & Shopping","Clothing|Sportswear","","","","","","","10","10"
"19165","Aveda DE - migrated","0","0 / 0","0","0.00","0","2017-04-12 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","","","6","10"
"18161","Momondo AT: Closed 18.06.2018","0","100 / 0","0","0.00","0","2017-02-07 00:00:00",,"0","no","Travel","Airlines","","","","","","","75","75"
"18895","Daycoval Investe BR","0","0 / 40.1","0","0.00","0","2019-03-26 00:00:00",,"0","no","Finance & Insurance","Savings & Investments|Personal Banking","","","5","5","","","0","0"
"19167","MAC Cosmetics DE - migrated","0","0 / 0","0","0.00","0","2017-04-24 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","","","6","10"
"18843","Sony Mobile DE","0","100 / 0","0","0.00","0","2016-11-24 00:00:00",,"0","no","Telco's & Services","Mobile Downloads|Mobile Pay As You Go|Mobile Contract","","","","","20","20","0","0"
"19078","Mankind ES: Migrated 18/10/2017","0","0 / 0","0","0.00","0","2017-03-21 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty|Menswear","","","","","","","2","7"
"19080","The Body Shop NL","0","0 / 0","0","0.00","0","2017-03-29 00:00:00",,"0","no","Retail & Shopping","Health & Beauty","","","","","","","8","10"
"19079","The Body Shop DK - migrated on 29.09.2017","0","100 / 0","0","0.00","0","2017-04-04 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","","","8","10"
"19091","The Body Shop AT","0","100 / 0","0","0.00","0","2017-04-04 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","","","8","15"
"19141","Bankia ES","0.1","0 / 0","0","0.02","0","2017-03-23 00:00:00",,"0","no","Finance & Insurance","Savings & Investments|Personal Banking|Lead Gen","","","15","35","50","100","0","0"
"19185","designwebstore DE - migrated","0","98.9 / 0","60","0.00","60","2017-06-29 00:00:00",,"0","yes","Retail & Shopping","Furniture & Soft Furnishings","","","","","","","4","10"
"19137","eve Sleep  IT: Migrated 13/11/2017","0","0 / 0","0","0.00","0","2017-06-02 00:00:00",,"0","no","Retail & Shopping","Home & Garden","","","","","","","5","5"
"19138","eve Sleep NL: Migrated 13/11/2017","0","0 / 0","0","0.00","0","2017-06-02 00:00:00",,"0","no","Retail & Shopping","Home & Garden","","","","","","","5","5"
"19139","eve Sleep PL: Migrated 13/11/2017","0","0 / 0","0","0.00","481","2017-06-08 00:00:00",,"0","no","Retail & Shopping","Home & Garden","","","","","","","5","5"
"19214","american-footballshop DE - migrated","0","100 / 0","0","0.00","0","2017-10-19 00:00:00",,"0","yes","Retail & Shopping","Sports Equipment|Sportswear","","","","","","","10","10"
"19229","Riess-Ambiente DE - migrated","0","95.4 / 0","0","0.00","0","2017-06-29 00:00:00",,"0","yes","Retail & Shopping","Furniture & Soft Furnishings|Home & Garden","","","","","","","3","8"
"19233","checkdomain DE - migrated","0","100 / 0","0","0.00","0","2017-04-25 00:00:00",,"0","no","Telco's & Services","Web Hosting","","","","","","","40","50"
"19142","Santander Consumer Bank BE - migrated","0","0 / 0","0","0.00","0","2017-03-07 00:00:00",,"0","no","Finance & Insurance","Savings & Investments|Loans|Lead Gen","","","7","30","","","0","0"
"19244","Fashionette CH - migrated","0","0 / 0","0","0.00","0","2017-07-31 00:00:00",,"0","no","Retail & Shopping","Clothing Accessories","","","","","","","6","8"
"19255","Geile Weine DE - migrated","0","100 / 0","0","0.00","0","2017-08-09 00:00:00",,"0","yes","Retail & Shopping","Wine Spirits & Tobacco","","","","","","","10","10"
"19172","Logitravel ES","0","0 / 0","0","0.00","0","2017-06-14 00:00:00",,"0","no","Travel","Airport Parking & Transfers|Car Rental|Coaches|Cruises/Ferries|Hotels & Accommodation|Lead Gen|Local Holidays|Tourism & Attractions|Trains|Travel Agencies","","","","","3.85","4.62","1.5","5"
"19258","My Little Box DE - migrated","0","100 / 0","0","0.00","0","2017-05-30 00:00:00",,"0","no","Retail & Shopping","Health & Beauty","","","","","2","6","0","0"
"18973","Kiko PT","0","100 / 0","0","0.00","0","2017-04-11 00:00:00",,"0","no","Retail & Shopping","Health & Beauty","","","","","","","11.5","11.5"
"19122","Playmobil AT","0","100 / 0","60","0.00","104","2017-07-12 00:00:00",,"0","yes","Retail & Shopping","Baby & Toddler","","","","","","","5","10"
"19269","Schulte Ufer DE - migrated","0","0 / 0","0","0.00","0","2017-08-07 00:00:00",,"0","yes","Retail & Shopping","Home & Garden","","","","","","","5","8"
"19270","Seltmann Weiden DE - migrated","0","100 / 0","0","0.00","0","2017-08-01 00:00:00",,"0","yes","Retail & Shopping","Home & Garden","","","","","","","5","8"
"12697","Superdry AU","0","100 / 0","0","0.00","578","2012-10-12 00:00:00",,"0","yes","Retail & Shopping","Clothing","","","","","","","7","7"
"19249","The Body Shop SE - migrated on 29.09.2017","0","100 / 0","0","0.00","518","2017-04-19 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","","","8","10"
"19276","JUST EAT ES","0","0 / 0","0","0.00","0","2017-05-17 00:00:00",,"0","no","Retail & Shopping","Lead Gen","","","","","","","3","12"
"19281","Friday DE - migrated","0","0 / 0","0","0.00","0","2017-09-07 00:00:00",,"0","no","Finance & Insurance","Insurance","","","3","5","35","45","0","0"
"19132","Onepiece SE: Migrated 03/08/2017","0","0 / 0","0","0.00","0","2017-05-05 00:00:00",,"0","yes","Retail & Shopping","Childrenswear|Clothing|Clothing Accessories|Jewellery|Lingerie|Menswear|Womenswear","","","","","","","4","7"
"19135","Onepiece CH: Migrated 03/08/2017","0","0 / 0","0","0.00","0","2017-05-05 00:00:00",,"0","yes","Retail & Shopping","Childrenswear|Clothing|Clothing Accessories|Health & Beauty|Lingerie|Menswear|Womenswear|Baby & Toddler","","","","","","","5","7"
"19136","Onepiece AT: Migrated 03/08/2017","0","0 / 0","0","0.00","0","2017-05-05 00:00:00",,"0","yes","Retail & Shopping","Childrenswear|Clothing|Clothing Accessories|Lingerie|Menswear|Womenswear|Baby & Toddler","","","","","","","5","7"
"19143","GHD DE: Migrated 04/12/2017","0","0 / 0","0","0.00","0","2017-04-20 00:00:00",,"0","yes","Retail & Shopping","Electronic Accessories|Health & Beauty","","","","","","","5","5"
"19144","GHD ES: Migrated 04/12/2017","0","0 / 0","0","0.00","0","2017-04-20 00:00:00",,"0","yes","Retail & Shopping","Electronic Accessories|Health & Beauty","","","","","","","5","5"
"19184","Vente Privee Campaign CPL","0","0 / 100","0","0.00","0","2017-04-20 00:00:00",,"0","no","Retail & Shopping","Childrenswear|Clothing|Clothing Accessories|Electronic Accessories|Home & Garden|Jewellery|Lingerie|Menswear|Shoes|Sportswear|Womenswear|Baby & Toddler","","","1.92","1.92","","","0","0"
"19286","GHD AU: Migrated 04/12/2017","0","0 / 0","0","0.00","0","2017-04-21 00:00:00",,"0","yes","Retail & Shopping","Electronic Accessories|Health & Beauty","","","","","","","5","5"
